fact,k_s,pzt,pzm,fnlt,fnlm
4.797639170937655351e+00,2.407500025055050173e+03,2.765508319628321929e-02,2.769571741992535308e-02,-2.327952927597462807e-01,-2.328052795007512499e-01
4.809734887080612253e+00,2.413569768084836141e+03,2.766592279064831322e-02,2.773835875837184217e-02,-2.771340083043085101e-01,-2.771543015403541976e-01
4.821861098711817561e+00,2.419654814034684932e+03,2.769490771048378069e-02,2.778831831057606075e-02,-3.192782097129056029e-01,-3.193429957287364229e-01
4.834017882715935244e+00,2.425755201486036640e+03,2.776529217624737131e-02,2.784525118945238228e-02,-3.590640966807580603e-01,-3.591188712336503275e-01
4.846205316171426247e+00,2.431870969117581353e+03,2.784743090640426008e-02,2.790877398047973343e-02,-3.963070916106801178e-01,-3.962494436233168216e-01
4.858423476351120485e+00,2.438002155705544737e+03,2.790421748915985697e-02,2.797846686098561658e-02,-4.304072092742113886e-01,-4.305238633764764122e-01
4.870672440722629837e+00,2.444148800123895853e+03,2.797307697945849991e-02,2.805387594168455567e-02,-4.616553009489294257e-01,-4.617542506038558869e-01
4.882952286948911258e+00,2.450310941344630464e+03,2.805547811287780260e-02,2.813451582947950821e-02,0.000000000000000000e+00,-4.897767311445538896e-01
4.895263092888687773e+00,2.456488618437980222e+03,2.814986651020517233e-02,2.821987238671786608e-02,-5.144281351683062109e-01,-5.144521734264417834e-01
4.907604936597017797e+00,2.462681870572700973e+03,2.822240598103048156e-02,2.830940568588127121e-02,-5.357331875265128884e-01,-5.356666377819306879e-01
4.919977896325708144e+00,2.468890737016278308e+03,2.831538636764028422e-02,2.840255313389188421e-02,-5.534913756200376955e-01,-5.533315477575755370e-01
4.932382050523894890e+00,2.475115257135219508e+03,2.841835583717519653e-02,2.849873275366674244e-02,-5.673093753104002657e-01,-5.673836035379047349e-01
4.944817477838459041e+00,2.481355470395261818e+03,2.851957377804600208e-02,2.859734660616719548e-02,0.000000000000000000e+00,-5.777844587560189149e-01
4.957284257114603854e+00,2.487611416361662577e+03,2.864277042032281270e-02,2.869778433038919913e-02,-5.847358319043257646e-01,-5.845201858824825569e-01
4.969782467396273162e+00,2.493883134699409766e+03,2.870944808567240866e-02,2.879942678410634879e-02,0.000000000000000000e+00,-5.876005557322727668e-01
4.982312187926739355e+00,2.500170665173514408e+03,2.880235782336905762e-02,2.890164976207935596e-02,-5.869885328406031499e-01,-5.870581603911914081e-01
4.994873498149018154e+00,2.506474047649222939e+03,2.891011153093263342e-02,2.900382776955430855e-02,0.000000000000000000e+00,-5.829474058198406139e-01
5.007466477706456587e+00,2.512793322092308244e+03,2.902075381436377763e-02,2.910533783162641899e-02,0.000000000000000000e+00,-5.753434021902349427e-01
5.020091206443157539e+00,2.519128528569284754e+03,2.912432825122135069e-02,2.920556331079813758e-02,0.000000000000000000e+00,-5.643407770449213601e-01
5.032747764404564172e+00,2.525479707247701754e+03,2.921768864752844266e-02,2.930389770914577224e-02,-5.500943031716736265e-01,-5.500524361260483719e-01
5.045436231837888919e+00,2.531846898396357574e+03,2.931286028770384647e-02,2.939974843749773581e-02,-5.324971407360210574e-01,-5.326082931645479412e-01
5.058156689192692568e+00,2.538230142385591535e+03,2.940749368114099066e-02,2.949254051605171290e-02,-5.123391770827956382e-01,-5.121539867445414895e-01
5.070909217121363888e+00,2.544629479687523599e+03,2.949230612897078135e-02,2.958172019335099726e-02,-4.888601870138129524e-01,-4.888496033659462392e-01
5.083693896479599239e+00,2.551044950876295388e+03,2.958623067602425202e-02,2.966675845315682250e-02,-4.628053202259237997e-01,-4.628684167183687026e-01
5.096510808326990549e+00,2.557476596628364405e+03,2.966004022493539186e-02,2.974715438202790024e-02,-4.343585241009830233e-01,-4.343956573836990631e-01
5.109360033927449862e+00,2.563924457722720035e+03,2.971230822830466661e-02,2.982243838964660984e-02,-4.036479139098598790e-01,-4.036273167895768621e-01
5.122241654749816853e+00,2.570388575041183685e+03,2.977933483970232262e-02,2.989217523613477492e-02,-3.707738956125400387e-01,-3.707689949266641527e-01
5.135155752468282486e+00,2.576868989568625693e+03,2.986414011195809987e-02,2.995596686582504414e-02,-3.360322365752230200e-01,-3.360347907948111335e-01
5.148102408962999199e+00,2.583365742393269102e+03,2.991700447604054430e-02,3.001345501285544032e-02,-2.995938860738140974e-01,-2.996462370211263049e-01
5.161081706320508111e+00,2.589878874706905208e+03,2.995282187296033696e-02,3.006432356684242413e-02,-2.617690780127028827e-01,-2.618312772565921098e-01
5.174093726834350981e+00,2.596408427805199153e+03,3.001048103001364986e-02,3.010830067434998314e-02,-2.227925805846352469e-01,-2.228232820941323800e-01
5.187138553005502750e+00,2.602954443087909567e+03,3.003861261203729857e-02,3.014516056321153714e-02,-1.828200111844093534e-01,-1.828600964067687573e-01
5.200216267542979054e+00,2.609516962059190064e+03,3.008171953274146534e-02,3.017472507314201621e-02,-1.421777948284740356e-01,-1.421831148140293710e-01
5.213326953364280314e+00,2.616096026327815252e+03,3.009975753673226756e-02,3.019686487850922751e-02,-1.010407947181279492e-01,-1.010363730521680742e-01
5.226470693595998362e+00,2.622691677607482688e+03,3.010853813637591123e-02,3.021150039218459607e-02,-5.967234950317076847e-02,-5.966564994722338422e-02
5.239647571574257867e+00,2.629303957717036610e+03,3.013408010474711435e-02,3.021860234085443214e-02,-1.831419503244605118e-02,-1.831756704269786595e-02
5.252857670845334503e+00,2.635932908580775802e+03,3.011656850196711699e-02,3.021819200353749110e-02,2.276030516624396455e-02,2.276131949815557096e-02
5.266101075166094603e+00,2.642578572228676421e+03,3.011219272500408051e-02,3.021034110855747717e-02,6.332934003885945518e-02,6.332544949102437981e-02
5.279377868504614213e+00,2.649240990796700771e+03,3.009452030646164039e-02,3.019517138636331269e-02,1.031331141158315784e-01,1.031312176590371554e-01
5.292688135040624964e+00,2.655920206527022856e+03,3.008368826246781216e-02,3.017285377602810584e-02,1.419830319544433950e-01,1.419379712026965501e-01
5.306031959166134016e+00,2.662616261768337154e+03,3.003178196560670615e-02,3.014360728847418486e-02,1.794805199301587884e-01,1.795090551897722542e-01
5.319409425485871701e+00,2.669329198976086445e+03,3.001121961911510511e-02,3.010769753120857289e-02,2.156407949926107959e-01,2.156129115782612349e-01
5.332820618817917691e+00,2.676059060712771952e+03,2.995930581790596722e-02,3.006543489832478461e-02,2.501119210505952095e-01,2.500242373877588631e-01
5.346265624194149524e+00,2.682805889648182983e+03,2.991092447166961502e-02,3.001717243890444572e-02,2.825871528889374318e-01,2.825252068377652748e-01
5.359744526860866110e+00,2.689569728559706164e+03,2.986600571866079856e-02,2.996330341270338551e-02,3.130321019718744213e-01,3.129067584021804627e-01
5.373257412279247802e+00,2.696350620332557355e+03,2.981371077856851889e-02,2.990425854710560688e-02,3.410235295437422098e-01,3.409699465461148438e-01
5.386804366125979016e+00,2.703148607960094978e+03,2.974509044041944231e-02,2.984050301566612204e-02,3.666054859328753412e-01,3.665273535089330070e-01
5.400385474293710075e+00,2.709963734544051476e+03,2.966454484954948387e-02,2.977253315018299137e-02,3.893325493380550562e-01,3.894045559241723353e-01
5.414000822891681608e+00,2.716796043294845731e+03,2.959728309978747543e-02,2.970087291593605933e-02,4.095586316296179752e-01,4.094416353898320815e-01
5.427650498246190836e+00,2.723645577531817253e+03,2.953169157436299694e-02,2.962607016350233061e-02,4.267039860575368437e-01,4.264947201380713260e-01
5.441334586901210635e+00,2.730512380683538595e+03,2.942328755972835677e-02,2.954869269161490217e-02,4.405536323458335013e-01,4.404375405998638415e-01
5.455053175618907346e+00,2.737396496288072285e+03,2.937218206907538445e-02,2.946932414207797252e-02,4.512061731953461718e-01,4.511629777489069570e-01
5.468806351380157693e+00,2.744297967993233215e+03,2.928324061435046144e-02,2.938855975667208076e-02,4.587125551088183095e-01,4.585845810750425189e-01
5.482594201385176724e+00,2.751216839556900595e+03,2.921964724326981885e-02,2.930700202631986856e-02,4.626716274149775820e-01,4.626380275283353827e-01
5.496416813053981443e+00,2.758153154847254427e+03,2.911176509536582760e-02,2.922525626563957091e-02,4.634546726258153559e-01,4.632824914511299852e-01
5.510274274027037400e+00,2.765106957843095643e+03,2.904688349336238470e-02,2.914392614126294287e-02,4.606962965500680518e-01,4.605018920197082033e-01
5.524166672165721437e+00,2.772078292634081663e+03,2.897171141791066856e-02,2.906360919183022598e-02,4.545318609658027809e-01,4.543059841497804618e-01
5.538094095552969165e+00,2.779067203421050635e+03,2.887626648262413623e-02,2.898489237001341048e-02,4.448569570643424176e-01,4.447312557784892650e-01
5.552056632493746591e+00,2.786073734516256991e+03,2.881481559317979405e-02,2.890834764011484745e-02,4.318443554563272668e-01,4.318415972590558538e-01
5.566054371515694932e+00,2.793097930343695225e+03,2.871920749640474377e-02,2.883452767233285127e-02,4.159397719064130139e-01,4.157287066013535815e-01
5.580087401369605793e+00,2.800139835439339549e+03,2.865336162308234833e-02,2.876396165652857217e-02,3.965896340553600741e-01,3.965122002943866075e-01
5.594155811030072201e+00,2.807199494451469491e+03,2.856625090776153397e-02,2.869715127979083347e-02,3.743798345243217751e-01,3.743393998298066849e-01
5.608259689695963779e+00,2.814276952140908634e+03,2.852114981160821378e-02,2.863456689480174677e-02,3.494203812790195873e-01,3.493847703555317263e-01
5.622399126791081336e+00,2.821372253381353403e+03,2.849741074096615728e-02,2.857664390979110236e-02,3.219183901358836919e-01,3.218489963561801948e-01
5.636574211964634706e+00,2.828485443159611805e+03,2.839978096437094021e-02,2.852377943619174502e-02,2.920695315219556387e-01,2.919576811712252251e-01
5.650785035091899111e+00,2.835616566575934939e+03,2.836736179253258883e-02,2.847632921732126329e-02,2.600133197218901793e-01,2.599596726395752011e-01
5.665031686274698330e+00,2.842765668844256652e+03,2.834811987304303171e-02,2.843460486842139603e-02,2.262002325508747358e-01,2.261250194493239496e-01
5.679314255842063730e+00,2.849932795292526407e+03,2.828549060258986683e-02,2.839887145155029977e-02,1.908561734075467642e-01,1.907425766877187678e-01
5.693632834350715655e+00,2.857117991362950306e+03,2.824191857127445957e-02,2.836934540888402800e-02,1.541748908383272498e-01,1.541172869713025306e-01
5.707987512585732226e+00,2.864321302612325781e+03,2.823547233643100215e-02,2.834619287289445733e-02,1.165998279778687474e-01,1.165671721962721064e-01
5.722378381561029848e+00,2.871542774712283972e+03,2.820084436700137989e-02,2.832952837359843309e-02,7.842998376402395000e-02,7.842008207950901255e-02
5.736805532520033779e+00,2.878782453449625791e+03,2.823053887498884126e-02,2.831941395431109010e-02,4.003146389638544134e-02,4.001024659524229227e-02
5.751269056936165747e+00,2.886040384726566117e+03,2.819809682241215115e-02,2.831585870787762041e-02,1.674883184793239796e-03,1.674695256021746471e-03
5.765769046513512741e+00,2.893316614561069855e+03,2.822992975023783796e-02,2.831881874221950715e-02,-3.625730015339640594e-02,-3.625040014795938292e-02
5.780305593187318181e+00,2.900611189087098865e+03,2.824991430239959592e-02,2.832819757791747717e-02,-7.344451996023376728e-02,-7.343339123990971773e-02
5.794878789124659590e+00,2.907924154554950746e+03,2.823246891750208834e-02,2.834384697993222110e-02,-1.095768887312719153e-01,-1.095507657391664863e-01
5.809488726724934438e+00,2.915255557331504406e+03,2.823533071688157439e-02,2.836556821970313488e-02,-1.443521333509283633e-01,-1.442906435212054361e-01
5.824135498620544027e+00,2.922605443900561113e+03,2.826811567392317412e-02,2.839311376165358156e-02,-1.773705612083556760e-01,-1.773560956076353501e-01
5.838819197677387329e+00,2.929973860863094615e+03,2.828809816861536583e-02,2.842618936325991968e-02,-2.085114841607330627e-01,-2.084682346890354143e-01
5.853539916995528891e+00,2.937360854937583554e+03,2.835163423129671151e-02,2.846445657482358366e-02,-2.374583003565058359e-01,-2.373690286285255191e-01
5.868297749909753946e+00,2.944766472960293868e+03,2.842547868319218046e-02,2.850753562295041746e-02,-2.639328901838203789e-01,-2.638237965390912154e-01
5.883092789990128857e+00,2.952190761885555276e+03,2.846317851815343553e-02,2.855500865409800471e-02,-2.876788930061752736e-01,-2.876233619961141574e-01
5.897925131042673463e+00,2.959633768786102792e+03,2.851027602854850143e-02,2.860642331453807155e-02,-3.086598507988276840e-01,-3.085858370295074815e-01
5.912794867109860242e+00,2.967095540853325019e+03,2.856047053228365912e-02,2.866129664061509846e-02,-3.266302803804664312e-01,-3.265580282441514215e-01
5.927702092471310635e+00,2.974576125397614305e+03,2.863268764550200643e-02,2.871911922696582242e-02,0.000000000000000000e+00,-3.414164621140888811e-01
5.942646901644291546e+00,2.982075569848615487e+03,2.866987196457278925e-02,2.877935963630197033e-02,-3.531478488294925167e-01,-3.530680344767497814e-01
5.957629389384414331e+00,2.989593921755576957e+03,2.873122986914703608e-02,2.884146902189883496e-02,-3.615469562448695440e-01,-3.614502973872445457e-01
5.972649650686138401e+00,2.997131228787603504e+03,2.877614840477101671e-02,2.890488591422105472e-02,-3.664943987392938474e-01,-3.665314031709032694e-01
5.987707780783468436e+00,3.004687538734005557e+03,2.886025662427467442e-02,2.896904113934892916e-02,-3.689199001173631420e-01,-3.683097298292102861e-01
6.002803875150464208e+00,3.012262899504555662e+03,2.892508263555947090e-02,2.903336282095198007e-02,-3.671160291986798607e-01,-3.668132165062277794e-01
6.017938029501939567e+00,3.019857359129839097e+03,2.898938835742129877e-02,2.909728142526982198e-02,0.000000000000000000e+00,-3.620984391262953017e-01
6.033110339793976706e+00,3.027470965761511707e+03,2.906330956280304967e-02,2.916023480331988646e-02,-3.544015014251167828e-01,-3.542494592576379553e-01
6.048320902224627815e+00,3.035103767672651884e+03,2.912086664613467227e-02,2.922167318429140861e-02,-3.434299649290791789e-01,-3.433764776007512953e-01
6.063569813234427563e+00,3.042755813258018406e+03,2.915953400555325661e-02,2.928106407257267604e-02,-3.299489871495086546e-01,-3.296143233051141985e-01
6.078857169507106306e+00,3.050427151034407871e+03,2.924092929739542310e-02,2.933789701088479127e-02,-3.133420000655070536e-01,-3.131208094879956438e-01
6.094183067970099899e+00,3.058117829640910259e+03,2.926312102096075007e-02,2.939168815450510230e-02,0.000000000000000000e+00,-2.940749803381678684e-01
6.109547605795267344e+00,3.065827897839269554e+03,2.931280720778126070e-02,2.944198461832866001e-02,-2.728762864077851069e-01,-2.726752742827112108e-01
6.124950880399404163e+00,3.073557404514141581e+03,2.938143486414938887e-02,2.948836855682098954e-02,-2.491424088815683835e-01,-2.491376252554178827e-01
6.140392989444962701e+00,3.081306398673453714e+03,2.941128030807660040e-02,2.953046093059398872e-02,-2.239147390763329692e-01,-2.236935153629422413e-01
6.155874030840568167e+00,3.089074929448667262e+03,2.942450531416815687e-02,2.956792492900160371e-02,-1.966226803250092636e-01,-1.965879966800764822e-01
6.171394102741741605e+00,3.096863046095136269e+03,2.950147594069522580e-02,2.960046900711202356e-02,-1.680912524730424074e-01,-1.680776882623003510e-01
6.186953303551423922e+00,3.104670797992373082e+03,2.953086129496168555e-02,2.962784951035388192e-02,-1.384545599067567578e-01,-1.384287591080912427e-01
6.202551731920696199e+00,3.112498234644409422e+03,2.954043148689277851e-02,2.964987285585821489e-02,-1.079881220262972619e-01,-1.079148970058385754e-01
6.218189486749304606e+00,3.120345405680059230e+03,2.958480381310199178e-02,2.966639724766179792e-02,-7.685852310327470627e-02,-7.681526807228968023e-02
6.233866667186393151e+00,3.128212360853285645e+03,2.956429293455701060e-02,2.967733390423433343e-02,-4.543612252532951146e-02,-4.541246525815626628e-02
6.249583372631026812e+00,3.136099150043466580e+03,2.957151835580335009e-02,2.968264778472427465e-02,-1.399345206228992666e-02,-1.399044547381756397e-02
6.265339702732923399e+00,3.144005823255757605e+03,2.956959411716469227e-02,2.968235779980486419e-02,1.718275637438347256e-02,1.716754817021358057e-02
6.281135757392986463e+00,3.151932430621363437e+03,2.955833287327830350e-02,2.967653650493932635e-02,4.778213323514186872e-02,4.778107982687301164e-02
6.296971636764024716e+00,3.159879022397895824e+03,2.952558996541920083e-02,2.966530927134376078e-02,7.763298708317976915e-02,7.757463221058351344e-02
6.312847441251350666e+00,3.167845648969675949e+03,2.952443277226692378e-02,2.964885294079302319e-02,1.062893314458813604e-01,1.062797341726003375e-01
6.328763271513379252e+00,3.175832360848034568e+03,2.952103632494817650e-02,2.962739397390091317e-02,1.338429153627565815e-01,1.336371074181294527e-01
6.344719228462352589e+00,3.183839208671674442e+03,2.949407014111804157e-02,2.960120610434337218e-02,1.595748012845269181e-01,1.593988199143510087e-01
6.360715413264882656e+00,3.191866243206943636e+03,2.946075020712613651e-02,2.957060752020963801e-02,1.834082890939997268e-01,1.833304477914513841e-01
6.376751927342689363e+00,3.199913515348205692e+03,2.944349191473952937e-02,2.953595759704928658e-02,2.052308007478966523e-01,2.052132269536375564e-01
6.392828872373144122e+00,3.207981076118113378e+03,2.940043806166557638e-02,2.949765321062124482e-02,0.000000000000000000e+00,2.248461846920332963e-01
6.408946350290019467e+00,3.216068976667982497e+03,2.934726655546645788e-02,2.945612466672316299e-02,2.422083505284641503e-01,2.420482288149663486e-01
6.425104463284025513e+00,3.224177268278064275e+03,2.929802644781248980e-02,2.941183128076481010e-02,2.572077043348223180e-01,2.566601731592132452e-01
6.441303313803568464e+00,3.232306002357922353e+03,2.925013352961879781e-02,2.936525665717627104e-02,2.686666484583825620e-01,2.685466705174546220e-01
6.457543004555293287e+00,3.240455230446707901e+03,2.921596647026708515e-02,2.931690370721890676e-02,2.778234879587924699e-01,2.775980222739471981e-01
6.473823638504837774e+00,3.248625004213537522e+03,2.918302508640962384e-02,2.926728946188645805e-02,0.000000000000000000e+00,2.837318293332989350e-01
6.490145318877384106e+00,3.256815375457768823e+03,2.911666481799525530e-02,2.921693972543714518e-02,0.000000000000000000e+00,2.868944472230184339e-01
6.506508149158414689e+00,3.265026396109381039e+03,2.904815472001819054e-02,2.916638362793612035e-02,2.871548055866304239e-01,2.870622050005455783e-01
6.522912233094265488e+00,3.273258118229251977e+03,2.901969524345269363e-02,2.911614813435595139e-02,2.843942148985921237e-01,2.842423487752267497e-01
6.539357674692888978e+00,3.281510594009540455e+03,2.895354920041410401e-02,2.906675256160532253e-02,2.786285861169727762e-01,2.784736699010731953e-01
6.555844578224407471e+00,3.289783875773965974e+03,2.886699002268901249e-02,2.901870316998237526e-02,2.698833342385053014e-01,2.698267800134479533e-01
6.572373048221879621e+00,3.298078015978190251e+03,2.884674596780062439e-02,2.897248787783519158e-02,2.584563121395276331e-01,2.584040007403557992e-01
6.588943189481858198e+00,3.306393067210100071e+03,2.878534833205093763e-02,2.892857116466134026e-02,2.444992286250864677e-01,2.443388382842478779e-01
6.605555107065160136e+00,3.314729082190192003e+03,2.873549707299097658e-02,2.888738921274356178e-02,2.281096199099347521e-01,2.277950227529106919e-01
6.622208906297426090e+00,3.323086113771853434e+03,2.871136555013216810e-02,2.884934534578423304e-02,2.091280483770494025e-01,2.089650997541270816e-01
6.638904692769895810e+00,3.331464214941751834e+03,2.871084576737526275e-02,2.881480581202049487e-02,1.882220662905732256e-01,1.880685703717203672e-01
6.655642572339968588e+00,3.339863438820117153e+03,2.865052215100808222e-02,2.878409596261928549e-02,1.654722703809708151e-01,1.653495892979016113e-01
6.672422651131984850e+00,3.348283838661130630e+03,2.866699881843585984e-02,2.875749686827733242e-02,1.412862062482312109e-01,1.410742383764042596e-01
6.689245035537789263e+00,3.356725467853212194e+03,2.859605141331203471e-02,2.873524241726354081e-02,1.156747992433682370e-01,1.155274081956338683e-01
6.706109832217514111e+00,3.365188379919408817e+03,2.863501622679979000e-02,2.871751692275857290e-02,8.902166795956821532e-02,8.900933008134272184e-02
6.723017148100144169e+00,3.373672628517681460e+03,2.860528269918279076e-02,2.870445327899186910e-02,6.186720573922339927e-02,6.183180983580349732e-02
6.739967090384309856e+00,3.382178267441301159e+03,2.860812482270092688e-02,2.869613168340340997e-02,3.432780803757235627e-02,3.431422785892201260e-02
6.756959766538852108e+00,3.390705350619133696e+03,2.859198599049990464e-02,2.869257894437307957e-02,6.783510949732510925e-03,6.779372798968143904e-03
6.773995284303600428e+00,3.399253932116028864e+03,2.858445935057013498e-02,2.869376838754909148e-02,-2.047284750164548792e-02,-2.045081395856911469e-02
6.791073751690018589e+00,3.407824066133145152e+03,2.857982888208235664e-02,2.869962036428736277e-02,-4.706541166690432487e-02,-4.705950506997595706e-02
6.808195276981843236e+00,3.416415807008270804e+03,2.859154182866006227e-02,2.871000335981014132e-02,0.000000000000000000e+00,-7.273918678174472185e-02
6.825359968735869032e+00,3.425029209216216259e+03,2.859142429580252900e-02,2.872473569335717153e-02,-9.721604495074630259e-02,-9.719571216951218562e-02
6.842567935782528643e+00,3.433664327369106104e+03,2.864628730697192649e-02,2.874358779348414744e-02,-1.203286648219068500e-01,-1.201521375945568543e-01
6.859819287226690321e+00,3.442321216216779703e+03,2.866291317684284759e-02,2.876628502629573203e-02,-1.415824122999984891e-01,-1.413522721715130270e-01
6.877114132448237882e+00,3.450999930647081783e+03,2.865928678810570132e-02,2.879251104598722424e-02,-1.607060938162849228e-01,-1.605638846648823892e-01
6.894452581102881616e+00,3.459700525686268975e+03,2.867851466418291223e-02,2.882191163291032351e-02,-1.777477499543670958e-01,-1.775815178254975257e-01
6.911834743122732938e+00,3.468423056499299037e+03,2.871677711265272631e-02,2.885409897832076978e-02,0.000000000000000000e+00,-1.922288711467411704e-01
6.929260728717121509e+00,3.477167578390239669e+03,2.876483367366446803e-02,2.888865636160568504e-02,0.000000000000000000e+00,-2.043607272156579835e-01
6.946730648373177885e+00,3.485934146802562736e+03,2.880180352003248317e-02,2.892514317745034647e-02,-2.140957666088320333e-01,-2.138644047614320642e-01
6.964244612856645311e+00,3.494722817319549904e+03,2.882578488593659505e-02,2.896310024459877730e-02,-2.209181622381203580e-01,-2.206607328248816891e-01
6.981802733212473022e+00,3.503533645664590495e+03,2.889350756199713516e-02,2.900205534058135706e-02,0.000000000000000000e+00,-2.247045529368437711e-01
6.999405120765630706e+00,3.512366687701591673e+03,2.892573262885795790e-02,2.904152889567701568e-02,-2.260286675742448348e-01,-2.259847616944994086e-01
7.017051887121700915e+00,3.521221999435274029e+03,2.896867082440756844e-02,2.908103977789614977e-02,-2.246394580108015959e-01,-2.245239161263989369e-01
7.034743144167701523e+00,3.530099637011585855e+03,2.898550015826040563e-02,2.912011109783323864e-02,-2.206227537338632250e-01,-2.203774283716203597e-01
7.052479004072680802e+00,3.538999656718000551e+03,2.903904115422571014e-02,2.915827596626857296e-02,0.000000000000000000e+00,-2.136323821173658488e-01
7.070259579288542540e+00,3.547922114983929987e+03,2.905323970185384741e-02,2.919508313037619956e-02,-2.046090175595659533e-01,-2.044060048135002972e-01
7.088084982550644675e+00,3.556867068381027366e+03,2.911922184369204747e-02,2.923010242020270336e-02,0.000000000000000000e+00,-1.928438322464401111e-01
7.105955326878629741e+00,3.565834573623602409e+03,2.914862296468841499e-02,2.926292993441904911e-02,-1.792997406828402418e-01,-1.791176012306768539e-01
7.123870725577023499e+00,3.574824687568921490e+03,2.918030563169273991e-02,2.929319290463779785e-02,-1.634628267020802328e-01,-1.634229061409367689e-01
7.141831292236073381e+00,3.583837467217628273e+03,2.922281926733011695e-02,2.932055416974542472e-02,-1.461597385263340709e-01,-1.459766527699304373e-01
7.159837140732348892e+00,3.592872969714046121e+03,2.920672208072450093e-02,2.934471620579684470e-02,-1.270534141749281032e-01,-1.270143415097977069e-01
7.177888385229580948e+00,3.601931252346599194e+03,2.923823267837211831e-02,2.936542465743192248e-02,0.000000000000000000e+00,-1.067872081196280798e-01
7.195985140179270267e+00,3.611012372548116673e+03,2.925503676748106643e-02,2.938247132289927704e-02,0.000000000000000000e+00,-8.555924913855508795e-02
7.214127520321528486e+00,3.620116387896254764e+03,2.934101560964610597e-02,2.939569655248757893e-02,-6.362859050909276670e-02,-6.360415577549899391e-02
7.232315640685689218e+00,3.629243356113804566e+03,2.931997805618279107e-02,2.940499102650583757e-02,-4.120700206710663227e-02,-4.120217804397355299e-02
7.250549616591155377e+00,3.638393335069117256e+03,2.928123077195409624e-02,2.941029688649172275e-02,-1.865433414598488895e-02,-1.863693979247041735e-02
7.268829563648010250e+00,3.647566382776409228e+03,2.936326706801434608e-02,2.941160820357913153e-02,0.000000000000000000e+00,3.807776313242993739e-03
7.287155597757857706e+00,3.656762557396184548e+03,2.934382824127110267e-02,2.940897077202379514e-02,2.587817181355955148e-02,2.585125364872265658e-02
7.305527835114508761e+00,3.665981917235580568e+03,2.928213749435948712e-02,2.940248123000889849e-02,4.728204991101599142e-02,4.721905701937709199e-02
7.323946392204677025e+00,3.675224520748714440e+03,2.922365337200439478e-02,2.939228551466711858e-02,6.768941664814949466e-02,6.764621826417907546e-02
7.342411385808816249e+00,3.684490426537106032e+03,2.923151323648886732e-02,2.937857666921139463e-02,8.696777515092461719e-02,8.688036656615959197e-02
7.360922933001750934e+00,3.693779693349993067e+03,2.918731622465903924e-02,2.936159202863153697e-02,1.048008801298872250e-01,1.046847791125499610e-01
7.379481151153526319e+00,3.703092380084757679e+03,2.917077315943464311e-02,2.934160981844180852e-02,1.209054650150393762e-01,1.208413238765323472e-01
7.398086157930043427e+00,3.712428545787244275e+03,2.918131316442951206e-02,2.931894520920481917e-02,1.351513917018131450e-01,1.351532601866572703e-01
7.416738071293916157e+00,3.721788249652191553e+03,2.923068174834970653e-02,2.929394587831836080e-02,1.475813167814993554e-01,1.474478622761281055e-01
7.435437009505108108e+00,3.731171551023550819e+03,2.920814429978135091e-02,2.926698713643226951e-02,1.576434478516659521e-01,1.575788290121968860e-01
7.454183091121793225e+00,3.740578509394918910e+03,2.909305925506896692e-02,2.923846668459836873e-02,1.656171796302043919e-01,1.654284347047891568e-01
7.472976435000995288e+00,3.750009184409856061e+03,2.910206744859693273e-02,2.920879906882492549e-02,1.710736755351882354e-01,1.709093811496656401e-01
7.491817160299456546e+00,3.759463635862326555e+03,2.910067615105238481e-02,2.917840991273907073e-02,0.000000000000000000e+00,1.739663053788054470e-01
7.510705386474274547e+00,3.768941923697014317e+03,2.903500032284041243e-02,2.914772999973270703e-02,0.000000000000000000e+00,1.745769002492399413e-01
7.529641233283781432e+00,3.778444108009765841e+03,2.904789667198461739e-02,2.911718929450991464e-02,1.728589060929983101e-01,1.727526070621162035e-01
7.548624820788179868e+00,3.787970249047909419e+03,2.903774811108500095e-02,2.908721097904699848e-02,1.686918383753915063e-01,1.685388432485726840e-01
7.567656269350427678e+00,3.797520407210698522e+03,2.887297469924421725e-02,2.905820559382149906e-02,1.622194442781834389e-01,1.620147339095665828e-01
7.586735699636879104e+00,3.807094643049632850e+03,2.893913149932146947e-02,2.903056536245780112e-02,0.000000000000000000e+00,1.532923245591619743e-01
7.605863232618169434e+00,3.816693017268904896e+03,2.895347516178088665e-02,2.900465878236901246e-02,0.000000000000000000e+00,1.425152606920476184e-01
7.625038989569862480e+00,3.826315590725721904e+03,2.890241707718933795e-02,2.898082556117237071e-02,0.000000000000000000e+00,1.298569326229541132e-01
7.644263092073341426e+00,3.835962424430754709e+03,2.888078936060088295e-02,2.895937196915825823e-02,0.000000000000000000e+00,1.155180945541692261e-01
7.663535662016456307e+00,3.845633579548461512e+03,2.886060466134410252e-02,2.894056667941237795e-02,0.000000000000000000e+00,9.972398202696197700e-02
7.682856821594419294e+00,3.855329117397538084e+03,2.884077253713754688e-02,2.892463715505325800e-02,0.000000000000000000e+00,8.272096424270594661e-02
7.702226693310457506e+00,3.865049099451245183e+03,2.884654960455454442e-02,2.891176663935518185e-02,0.000000000000000000e+00,6.477278109882446400e-02
7.721645399976715396e+00,3.874793587337860117e+03,2.882671582307867741e-02,2.890209179437313106e-02,0.000000000000000000e+00,4.615642844717446347e-02
7.741113064714901348e+00,3.884562642841003708e+03,2.878720942566946606e-02,2.889570102435518734e-02,0.000000000000000000e+00,2.715776545039482598e-02
